User ID,Transaction ID,Timestamp,Transaction Amount,Device ID,IP Address,Location,Keystroke Dynamics,Mouse Dynamics,Scroll Patterns,Touch Dynamics,Gesture Dynamics,Device Orientation,Transaction Type,Merchant Category,Browser Type,Operating System,Is Fraud
43464,71837,17-01-2024 14:05,931.73,7edf5d76-8c5e-4d4e-b2eb-3ce5138c6a2b,83.159.19.64,Phillipsstad,"[0.07, 0.09, 0.24]","Move: (x:172, y:295), Click: (x:275, y:263)","ScrollLength: 298px, ScrollSpeed: 36px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Firefox,iOS,Yes
47039,26112,02-03-2024 15:39,827.72,ecec1114-a899-4645-a916-a177a60eaf30,113.154.240.102,Loganmouth,"[0.17, 0.12, 0.07]","Move: (x:104, y:71), Click: (x:250, y:163)","ScrollLength: 135px, ScrollSpeed: 28px/s",N/A,N/A,N/A,Account Funding,Utilities,Safari,macOS,Yes
30487,46374,04-01-2024 11:59,156.46,f3be3c36-aaa9-421f-9941-c93f57a677af,139.110.214.94,East Miguelfort,"[0.14, 0.19, 0.18]","Move: (x:99, y:72), Click: (x:151, y:222)","ScrollLength: 339px, ScrollSpeed: 48px/s",N/A,N/A,Portrait,Online Purchase,Clothing,Edge,macOS,Yes
81554,63748,27-01-2024 09:31,914.73,29d376c3-f268-4c5f-a87b-4b8d39258f92,95.31.150.36,East Angelaburgh,"[0.09, 0.08, 0.28]","Move: (x:67, y:255), Click: (x:210, y:353)","ScrollLength: 305px, ScrollSpeed: 43px/s",N/A,N/A,Landscape,Account Funding,Utilities,Opera,iOS,Yes
76070,35979,28-03-2024 16:40,917.71,577a9f06-8f42-47f7-8832-e514eee8e2f2,26.12.237.21,West John,"[0.14, 0.08, 0.17]","Move: (x:184, y:227), Click: (x:111, y:268)","ScrollLength: 354px, ScrollSpeed: 32px/s",N/A,N/A,Landscape,Account Funding,Utilities,Opera,Linux,Yes
97898,89613,22-03-2024 02:31,53.2,097340e5-5e22-49dd-ac1b-67be8deaa967,112.87.223.137,East Caroline,"[0.1, 0.15, 0.23]","Move: (x:235, y:63), Click: (x:276, y:261)","ScrollLength: 419px, ScrollSpeed: 42px/s",N/A,N/A,N/A,Account Funding,Electronics,Firefox,Windows 10,Yes
92323,29389,10-02-2024 22:16,859.05,c51571d6-9c93-40e6-9c78-8bab2f1904bf,88.156.91.107,Lake Ariana,"[0.22, 0.1, 0.17]","Move: (x:94, y:127), Click: (x:121, y:271)","ScrollLength: 186px, ScrollSpeed: 29px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Opera,Windows 10,Yes
26587,59711,18-02-2024 15:32,111.88,1a71dea8-16d2-40c2-95dc-d54cbecc1842,71.234.170.191,Lake Carolyn,"[0.27, 0.19, 0.26]","Move: (x:289, y:289), Click: (x:381, y:297)","ScrollLength: 492px, ScrollSpeed: 26px/s",N/A,N/A,N/A,Account Funding,Utilities,Opera,Windows 11,Yes
65468,12818,18-01-2024 13:14,570.44,153d699d-9f63-469e-a0aa-f7a9c7279b08,88.91.217.251,Jonesmouth,"[0.13, 0.21, 0.2]","Move: (x:154, y:88), Click: (x:279, y:197)","ScrollLength: 217px, ScrollSpeed: 48px/s",N/A,N/A,N/A,Online Purchase,Clothing,Safari,macOS,Yes
91126,18384,14-03-2024 00:36,96.54,aec55b11-d787-4308-886a-6d6af911e623,108.88.3.114,East Jamesborough,"[0.17, 0.08, 0.27]","Move: (x:134, y:119), Click: (x:125, y:166)","ScrollLength: 130px, ScrollSpeed: 29px/s",N/A,N/A,Landscape,Bill Payment,Entertainment,Opera,Windows 11,Yes
30968,83728,25-02-2024 18:17,893.24,98b91b30-b02f-4f25-b10c-33ba641d6fc1,19.186.204.49,Alisonshire,"[0.26, 0.2, 0.21]","Move: (x:159, y:195), Click: (x:392, y:213)","ScrollLength: 413px, ScrollSpeed: 27px/s",N/A,N/A,Portrait,Online Purchase,Clothing,Edge,iOS,Yes
19185,76933,16-01-2024 10:23,28.47,0a5f55ce-e15c-4874-b5f7-50108fa70fc7,57.171.48.160,Deannastad,"[0.22, 0.29, 0.06]","Move: (x:257, y:240), Click: (x:373, y:288)","ScrollLength: 459px, ScrollSpeed: 37px/s",N/A,N/A,N/A,Online Purchase,Utilities,Safari,Linux,Yes
69353,37226,02-02-2024 01:12,45.64,0ac0ff21-e0d7-4c65-b0ee-465a4f6cc5a7,181.45.73.115,Joneston,"[0.1, 0.08, 0.3]","Move: (x:294, y:66), Click: (x:191, y:137)","ScrollLength: 200px, ScrollSpeed: 22px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Opera,Android,Yes
81598,83042,09-03-2024 23:11,578.71,f1c955b2-ba04-4b50-92a1-5bf9870e2bfd,46.171.202.24,Port Andrew,"[0.19, 0.07, 0.08]","Move: (x:170, y:253), Click: (x:307, y:284)","ScrollLength: 418px, ScrollSpeed: 47px/s",N/A,N/A,Landscape,Account Funding,Electronics,Opera,Linux,Yes
35055,78881,20-02-2024 07:04,987.79,b881b1e9-6d8c-44f5-a8c8-8ea14c84cfa8,216.167.115.127,South Christinaborough,"[0.06, 0.06, 0.14]","Move: (x:270, y:162), Click: (x:273, y:279)","ScrollLength: 482px, ScrollSpeed: 38px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Opera,iOS,Yes
74342,87026,22-01-2024 02:54,294.39,4c2bd80b-679d-4b41-a69b-20715c56904e,42.170.34.5,South Edwardstad,"[0.22, 0.28, 0.15]","Move: (x:167, y:183), Click: (x:149, y:243)","ScrollLength: 408px, ScrollSpeed: 29px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Chrome,Windows 10,Yes
56372,43318,13-01-2024 09:32,279.31,af857c66-fb48-46f2-83b7-69b77e7e429a,67.43.62.176,Briannaport,"[0.22, 0.16, 0.17]","Move: (x:260, y:190), Click: (x:275, y:162)","ScrollLength: 243px, ScrollSpeed: 43px/s",N/A,N/A,N/A,Bill Payment,Utilities,Edge,iOS,Yes
50465,71039,21-02-2024 00:32,660.21,d5f791ef-9f0f-4fe3-861a-9b4f98fbe11d,52.56.60.225,South Thomas,"[0.29, 0.09, 0.09]","Move: (x:291, y:109), Click: (x:274, y:301)","ScrollLength: 180px, ScrollSpeed: 37px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Chrome,iOS,Yes
53490,62306,08-02-2024 09:59,128.32,7730e5be-6cc4-4376-998c-bf4579245acb,91.8.17.43,Traceyview,"[0.2, 0.23, 0.22]","Move: (x:233, y:172), Click: (x:163, y:203)","ScrollLength: 422px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Firefox,Android,Yes
30526,28876,09-02-2024 14:21,605.42,f22cbabb-abb5-4d7e-aa41-a2a23f2ed08e,157.34.61.20,South Jennifer,"[0.29, 0.29, 0.3]","Move: (x:177, y:249), Click: (x:220, y:216)","ScrollLength: 422px, ScrollSpeed: 14px/s",N/A,N/A,Landscape,Online Purchase,Utilities,Opera,Windows 11,Yes
47798,62932,12-03-2024 04:07,341.09,72a7bf3d-9a23-492b-afa4-a26dc91cc1b2,163.36.216.1,Erikabury,"[0.16, 0.09, 0.14]","Move: (x:184, y:61), Click: (x:321, y:304)","ScrollLength: 360px, ScrollSpeed: 17px/s",N/A,N/A,Landscape,Bill Payment,Utilities,Edge,Windows 10,Yes
64694,78169,04-02-2024 02:00,46.03,0a0c56b5-1caa-4c87-8123-4a5521f1dfe5,182.178.185.203,Matthewside,"[0.12, 0.15, 0.07]","Move: (x:159, y:222), Click: (x:111, y:277)","ScrollLength: 406px, ScrollSpeed: 30px/s",N/A,N/A,N/A,Account Funding,Electronics,Opera,Windows 11,Yes
16613,83934,19-01-2024 02:49,583.13,480858e1-97cc-4720-a2aa-bb6d98963351,66.94.5.247,Jillview,"[0.2, 0.17, 0.25]","Move: (x:158, y:60), Click: (x:350, y:299)","ScrollLength: 293px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Firefox,Windows 10,Yes
89597,83057,30-01-2024 03:50,777.92,32f06c62-2dd5-4531-ac33-bde55183f62a,126.198.126.196,North Debramouth,"[0.09, 0.12, 0.06]","Move: (x:99, y:95), Click: (x:323, y:157)","ScrollLength: 110px, ScrollSpeed: 20px/s",N/A,N/A,N/A,Online Purchase,Entertainment,Chrome,iOS,Yes
69419,90157,10-02-2024 16:44,278.29,b7f363ad-5bed-4304-b1e1-4e4ccc16f9e2,177.157.205.0,Dannymouth,"[0.14, 0.07, 0.13]","Move: (x:240, y:153), Click: (x:158, y:355)","ScrollLength: 475px, ScrollSpeed: 24px/s",N/A,N/A,Portrait,Online Purchase,Electronics,Edge,Windows 11,Yes
97929,74255,02-01-2024 03:38,935.67,d5cbdfe3-7245-4c84-ae5b-ff0aa9a5bed5,101.122.133.38,Hodgesside,"[0.29, 0.17, 0.27]","Move: (x:155, y:243), Click: (x:209, y:386)","ScrollLength: 122px, ScrollSpeed: 26px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Opera,Linux,Yes
60972,68497,04-02-2024 11:38,423.19,f883af92-523f-4102-91e4-686e631fc3f0,96.156.124.17,Deanburgh,"[0.19, 0.05, 0.15]","Move: (x:65, y:121), Click: (x:179, y:361)","ScrollLength: 232px, ScrollSpeed: 18px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Safari,Linux,Yes
61206,72986,01-02-2024 21:57,256.74,db62bf9b-1e92-43d4-ab82-2efef22114ab,78.143.27.45,Sherimouth,"[0.25, 0.16, 0.22]","Move: (x:158, y:275), Click: (x:210, y:130)","ScrollLength: 156px, ScrollSpeed: 45px/s",N/A,N/A,Portrait,Online Purchase,Electronics,Safari,Windows 11,Yes
57817,55254,17-01-2024 13:03,988.24,a2ba936f-d7ee-408a-8303-a85544b88c1d,119.6.80.123,Courtneytown,"[0.09, 0.11, 0.22]","Move: (x:251, y:173), Click: (x:310, y:364)","ScrollLength: 491px, ScrollSpeed: 27px/s",N/A,N/A,N/A,Online Purchase,Entertainment,Opera,Windows 10,Yes
40896,59806,08-03-2024 22:32,283.07,5eb4fa08-80c4-4e05-bafd-31cb74fde659,206.16.126.71,Monroefurt,"[0.1, 0.21, 0.13]","Move: (x:281, y:294), Click: (x:180, y:313)","ScrollLength: 228px, ScrollSpeed: 34px/s",N/A,N/A,Portrait,Online Purchase,Utilities,Chrome,Linux,Yes
63854,15279,21-02-2024 00:09,207.17,9fdf4678-5e22-40eb-9b43-d6054a0c1ec2,194.241.50.199,Port Jonathanstad,"[0.06, 0.16, 0.17]","Move: (x:183, y:253), Click: (x:286, y:192)","ScrollLength: 459px, ScrollSpeed: 17px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Safari,Android,Yes
95626,56809,04-01-2024 14:58,428.42,f9731912-74f3-4de7-b878-f62f83ac66c1,190.111.48.120,Brianhaven,"[0.24, 0.23, 0.06]","Move: (x:253, y:58), Click: (x:164, y:372)","ScrollLength: 141px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Bill Payment,Entertainment,Edge,macOS,Yes
50851,83884,02-03-2024 08:19,420.27,472eeb80-3cda-472e-8866-de72199fd0fe,198.102.144.227,Gonzalezstad,"[0.1, 0.24, 0.22]","Move: (x:65, y:268), Click: (x:341, y:395)","ScrollLength: 473px, ScrollSpeed: 31px/s",N/A,N/A,Portrait,Bank Transfer,Clothing,Firefox,iOS,Yes
53028,37171,07-03-2024 03:00,972.86,363e6f57-5c44-41c2-977e-c080d78bd2f2,219.73.131.102,East Sarahfurt,"[0.15, 0.16, 0.12]","Move: (x:285, y:127), Click: (x:127, y:389)","ScrollLength: 110px, ScrollSpeed: 15px/s",N/A,N/A,N/A,Bank Transfer,Clothing,Safari,Linux,Yes
51266,80362,03-02-2024 12:54,879.54,f304e659-14df-45bc-9720-e5b732e4cc90,144.44.137.126,Aguilarmouth,"[0.27, 0.2, 0.18]","Move: (x:205, y:68), Click: (x:130, y:387)","ScrollLength: 119px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Edge,iOS,Yes
66703,41065,11-01-2024 17:38,706.31,1c8b2429-d1b3-435b-aff2-14eb5d981d3b,46.229.81.206,Ginaside,"[0.2, 0.06, 0.24]","Move: (x:208, y:58), Click: (x:363, y:103)","ScrollLength: 416px, ScrollSpeed: 17px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Opera,Windows 11,Yes
88082,71451,19-03-2024 03:59,224.15,82f9ad15-4ccc-492c-8b0d-cac4b361fd88,159.209.122.208,South Lisa,"[0.18, 0.16, 0.23]","Move: (x:102, y:199), Click: (x:345, y:216)","ScrollLength: 440px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Account Funding,Clothing,Safari,Android,Yes
13140,72809,28-03-2024 13:53,606.25,3fa4a193-8c41-4d50-95a5-b02f15b3904f,18.9.255.197,Lake Kevinfurt,"[0.19, 0.19, 0.12]","Move: (x:175, y:112), Click: (x:208, y:237)","ScrollLength: 237px, ScrollSpeed: 11px/s",N/A,N/A,N/A,Bill Payment,Entertainment,Edge,Windows 11,Yes
55953,60106,16-01-2024 07:30,254.39,19500423-f1bd-4952-9581-50012337bc5b,179.197.66.45,Lake Douglasville,"[0.26, 0.24, 0.26]","Move: (x:85, y:263), Click: (x:296, y:334)","ScrollLength: 319px, ScrollSpeed: 39px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Opera,Android,Yes
81961,23954,19-03-2024 03:30,98.48,71373f7e-3496-4017-803b-627630f41fba,154.89.197.148,Jonesfort,"[0.16, 0.26, 0.25]","Move: (x:300, y:109), Click: (x:150, y:261)","ScrollLength: 150px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Account Funding,Grocery,Safari,Windows 11,Yes
69927,75432,08-02-2024 08:31,592.64,4de7930b-1018-456f-9f0c-d42563ef3be8,28.49.32.216,Lake Gary,"[0.19, 0.27, 0.3]","Move: (x:89, y:62), Click: (x:268, y:105)","ScrollLength: 380px, ScrollSpeed: 43px/s",N/A,N/A,Landscape,Bill Payment,Electronics,Safari,Linux,Yes
15768,48229,27-03-2024 06:48,708.15,b7da8911-bbd0-46aa-af5e-77256039e323,133.123.189.182,Davidshire,"[0.08, 0.25, 0.09]","Move: (x:210, y:101), Click: (x:195, y:212)","ScrollLength: 441px, ScrollSpeed: 25px/s",N/A,N/A,Landscape,Bill Payment,Entertainment,Chrome,macOS,Yes
17794,63601,05-03-2024 06:07,403.31,bc5d9f67-dd06-497e-893b-6caf4cac9acf,97.213.211.219,Jonathanville,"[0.28, 0.17, 0.18]","Move: (x:57, y:152), Click: (x:124, y:145)","ScrollLength: 167px, ScrollSpeed: 28px/s",N/A,N/A,N/A,Bank Transfer,Utilities,Firefox,iOS,Yes
70339,61602,21-01-2024 06:38,484.08,294920bc-fa2a-469c-8742-412a640de026,59.46.28.59,Martinport,"[0.27, 0.17, 0.07]","Move: (x:104, y:116), Click: (x:357, y:167)","ScrollLength: 420px, ScrollSpeed: 48px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Firefox,iOS,Yes
46842,80202,06-01-2024 00:42,907.27,5700cc84-8390-4f2d-8a88-56911924592d,169.121.254.147,West Davidchester,"[0.11, 0.17, 0.08]","Move: (x:175, y:165), Click: (x:129, y:255)","ScrollLength: 275px, ScrollSpeed: 47px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Firefox,Windows 11,Yes
48672,33172,20-02-2024 22:48,565.44,ba6d6455-2c6e-4f38-9894-7078923affb9,166.98.19.99,Burkeberg,"[0.13, 0.06, 0.29]","Move: (x:198, y:205), Click: (x:364, y:347)","ScrollLength: 110px, ScrollSpeed: 25px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Opera,Linux,Yes
69724,68849,16-02-2024 14:14,719.73,ae3d629e-dd4c-41a6-b8d8-9957b7114f11,165.231.121.97,New Heidi,"[0.22, 0.12, 0.11]","Move: (x:70, y:191), Click: (x:141, y:213)","ScrollLength: 489px, ScrollSpeed: 47px/s",N/A,N/A,N/A,Online Purchase,Utilities,Edge,Windows 10,Yes
32317,30724,05-01-2024 02:07,497.22,bb12904e-e0a4-4fa9-9e9a-aaa92d5dcf86,66.182.225.89,Nelsonport,"[0.19, 0.06, 0.16]","Move: (x:158, y:190), Click: (x:211, y:236)","ScrollLength: 458px, ScrollSpeed: 12px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Opera,macOS,Yes
40582,92932,07-03-2024 02:05,999.89,b02cef74-a2ac-4e08-84e4-ce3028ca87ec,25.235.237.37,East Jordanshire,"[0.14, 0.08, 0.2]","Move: (x:121, y:208), Click: (x:277, y:234)","ScrollLength: 231px, ScrollSpeed: 35px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Firefox,iOS,Yes
75332,84862,05-01-2024 20:21,525.96,4e20d0fe-e56d-4fb3-a538-3c87f5c475f6,81.179.58.69,East Saraview,"[0.07, 0.15, 0.12]","Move: (x:210, y:271), Click: (x:287, y:332)","ScrollLength: 253px, ScrollSpeed: 24px/s",N/A,N/A,N/A,Account Funding,Electronics,Firefox,Windows 11,Yes
31287,14030,28-03-2024 17:35,263.52,c2de95b0-4c99-44e3-8e65-f6e99d7d3884,28.28.47.248,Diazside,"[0.18, 0.29, 0.18]","Move: (x:62, y:93), Click: (x:369, y:397)","ScrollLength: 108px, ScrollSpeed: 33px/s",N/A,N/A,N/A,Account Funding,Electronics,Firefox,Linux,Yes
64028,21877,27-01-2024 03:46,377.49,5e10983d-d0f9-47ec-bd44-9cbfb4f2d3a8,163.19.76.239,Port Jacob,"[0.21, 0.21, 0.28]","Move: (x:284, y:229), Click: (x:327, y:303)","ScrollLength: 337px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Opera,Linux,Yes
43542,30849,31-03-2024 06:42,432.84,42de27df-8aa1-4f35-9a57-cf5eee09950c,157.113.63.203,South Ronald,"[0.09, 0.11, 0.2]","Move: (x:292, y:226), Click: (x:139, y:341)","ScrollLength: 112px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Bill Payment,Electronics,Firefox,Linux,Yes
23625,46132,06-02-2024 15:09,129.34,2d94395f-b692-45c6-97a1-653e74ad211e,156.224.33.58,Fuentesville,"[0.23, 0.17, 0.17]","Move: (x:244, y:122), Click: (x:154, y:280)","ScrollLength: 144px, ScrollSpeed: 24px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Chrome,Linux,Yes
39458,61445,03-03-2024 16:14,371.79,8379fd70-c760-4099-bb12-32ae8e9fac8a,197.6.249.14,Lisafurt,"[0.24, 0.28, 0.1]","Move: (x:203, y:257), Click: (x:313, y:353)","ScrollLength: 437px, ScrollSpeed: 24px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Safari,Windows 11,Yes
83628,12327,04-03-2024 09:22,151.79,1a83f0f1-ee04-4182-9e9c-bd61bdfce067,131.185.230.138,Nicholasfort,"[0.09, 0.13, 0.07]","Move: (x:279, y:82), Click: (x:114, y:247)","ScrollLength: 265px, ScrollSpeed: 39px/s",N/A,N/A,Landscape,Bank Transfer,Electronics,Edge,Linux,Yes
40468,31488,07-03-2024 10:00,841.3,683b5e8d-1b31-4243-b292-3d5e775d7a75,121.103.233.228,Dianachester,"[0.16, 0.2, 0.19]","Move: (x:271, y:285), Click: (x:259, y:398)","ScrollLength: 180px, ScrollSpeed: 26px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Opera,Windows 11,Yes
32807,42843,06-03-2024 16:07,515.86,f844cd20-0ff2-4fd6-aaaf-37703ca6c31e,55.106.78.218,Patriciaberg,"[0.16, 0.06, 0.24]","Move: (x:297, y:148), Click: (x:153, y:135)","ScrollLength: 474px, ScrollSpeed: 50px/s",N/A,N/A,N/A,Bill Payment,Grocery,Firefox,Windows 11,Yes
98062,15901,06-02-2024 20:41,198.33,df17215f-695f-41ce-8f0a-1aa13d695a10,57.129.173.92,Walterville,"[0.23, 0.25, 0.09]","Move: (x:278, y:178), Click: (x:326, y:197)","ScrollLength: 458px, ScrollSpeed: 34px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Chrome,Android,Yes
10232,80803,25-02-2024 00:43,430.84,8ab9d928-4437-4791-b570-1b600834b6ba,150.251.71.51,Port Dawn,"[0.09, 0.06, 0.17]","Move: (x:159, y:137), Click: (x:258, y:290)","ScrollLength: 204px, ScrollSpeed: 19px/s",N/A,N/A,Portrait,Bill Payment,Clothing,Firefox,iOS,Yes
15136,67347,05-02-2024 08:09,714.76,58c3d93e-51f9-4179-8643-b1db99de3cdd,15.181.195.173,Lewisview,"[0.14, 0.1, 0.18]","Move: (x:214, y:268), Click: (x:245, y:316)","ScrollLength: 188px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Account Funding,Grocery,Opera,Android,Yes
20805,83629,10-03-2024 12:47,107.12,c7ec8e64-4c2d-4e4a-909d-261de2c2d3f2,181.38.39.41,Bobshire,"[0.29, 0.26, 0.09]","Move: (x:244, y:180), Click: (x:116, y:155)","ScrollLength: 138px, ScrollSpeed: 27px/s",N/A,N/A,N/A,Online Purchase,Entertainment,Edge,iOS,Yes
67054,63597,01-02-2024 06:33,378.04,71bd6aca-62a1-41d4-a7f6-c90134f325e5,3.88.92.42,Amberview,"[0.16, 0.09, 0.09]","Move: (x:167, y:97), Click: (x:348, y:400)","ScrollLength: 344px, ScrollSpeed: 40px/s",N/A,N/A,Portrait,Bank Transfer,Grocery,Chrome,Windows 11,Yes
69691,61744,29-02-2024 19:40,418.62,3b23f5e8-8568-4019-a70f-6e2e6e7bb934,164.252.87.101,East Ronnie,"[0.16, 0.29, 0.14]","Move: (x:225, y:219), Click: (x:153, y:298)","ScrollLength: 455px, ScrollSpeed: 16px/s",N/A,N/A,Landscape,Account Funding,Clothing,Firefox,Windows 11,Yes
10053,46881,24-01-2024 13:48,996.1,727f2c1b-e020-45e8-acb1-e9d282ce7bd6,147.159.135.163,Moonton,"[0.12, 0.08, 0.24]","Move: (x:154, y:109), Click: (x:118, y:378)","ScrollLength: 288px, ScrollSpeed: 17px/s",N/A,N/A,N/A,Bill Payment,Grocery,Opera,Windows 10,Yes
34175,42137,22-03-2024 13:19,219.35,4f727c0b-4a41-4618-8718-cef7866923f0,220.45.7.196,Jacobfurt,"[0.1, 0.25, 0.29]","Move: (x:219, y:284), Click: (x:360, y:293)","ScrollLength: 184px, ScrollSpeed: 38px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Chrome,Linux,Yes
17743,95664,17-01-2024 01:29,324.51,2ec15e6c-8e07-4e2f-9923-1ff6f48e78a3,100.62.23.107,South Cody,"[0.21, 0.23, 0.2]","Move: (x:101, y:90), Click: (x:288, y:288)","ScrollLength: 434px, ScrollSpeed: 42px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Firefox,iOS,Yes
56856,98667,29-02-2024 02:51,114.88,3eda8f7c-2f3f-4d29-bb57-d143dcef8bf0,84.61.85.225,Port Brianton,"[0.09, 0.2, 0.24]","Move: (x:162, y:79), Click: (x:350, y:324)","ScrollLength: 484px, ScrollSpeed: 41px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Firefox,Linux,Yes
86613,27865,25-03-2024 14:37,810.33,1d02f0cd-a3c2-475e-a659-9c9ae1979963,99.200.242.77,South Jenna,"[0.05, 0.22, 0.25]","Move: (x:207, y:83), Click: (x:266, y:146)","ScrollLength: 379px, ScrollSpeed: 37px/s",N/A,N/A,Portrait,Online Purchase,Electronics,Safari,macOS,Yes
67277,25124,31-03-2024 15:27,744.55,52caea3f-f204-4c0c-bae7-181a257004f6,76.124.154.61,Russellfurt,"[0.25, 0.27, 0.16]","Move: (x:93, y:90), Click: (x:313, y:339)","ScrollLength: 130px, ScrollSpeed: 11px/s",N/A,N/A,Portrait,Account Funding,Utilities,Edge,Android,Yes
33803,40396,12-02-2024 23:09,234.88,168df6cc-3343-4f31-981f-02d63b9daf4c,34.227.125.2,Alexanderhaven,"[0.08, 0.1, 0.14]","Move: (x:251, y:248), Click: (x:121, y:177)","ScrollLength: 232px, ScrollSpeed: 49px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Opera,Windows 11,Yes
72064,23494,03-03-2024 01:57,174.93,5b2555a4-5d96-40f4-898e-927f2e74e535,41.48.27.139,Thomasport,"[0.16, 0.3, 0.08]","Move: (x:289, y:116), Click: (x:199, y:311)","ScrollLength: 133px, ScrollSpeed: 19px/s",N/A,N/A,N/A,Online Purchase,Electronics,Safari,Windows 11,Yes
90000,40530,11-02-2024 07:28,738.39,929cbba2-649f-49f5-a5e9-4ceb184eb8ab,143.229.15.46,Robersonhaven,"[0.23, 0.18, 0.2]","Move: (x:96, y:59), Click: (x:242, y:127)","ScrollLength: 150px, ScrollSpeed: 18px/s",N/A,N/A,Landscape,Account Funding,Clothing,Firefox,Linux,Yes
21768,53972,09-01-2024 20:28,139.38,20f85aaf-362d-496c-849d-4bf582b385fd,82.111.144.156,Ericburgh,"[0.06, 0.12, 0.13]","Move: (x:229, y:277), Click: (x:100, y:229)","ScrollLength: 278px, ScrollSpeed: 23px/s",N/A,N/A,Portrait,Account Funding,Entertainment,Safari,Windows 10,Yes
73736,53707,19-01-2024 10:52,544.36,16a6bb28-317e-42d5-bf6e-c9cea0149a99,13.37.32.255,Hickmanton,"[0.1, 0.11, 0.29]","Move: (x:53, y:151), Click: (x:203, y:396)","ScrollLength: 107px, ScrollSpeed: 18px/s",N/A,N/A,Portrait,Online Purchase,Utilities,Opera,Windows 10,Yes
83289,53922,01-04-2024 02:13,799.38,52bb24d9-db97-4feb-9e1c-4e7b84e1770c,91.215.173.115,South Michael,"[0.17, 0.1, 0.22]","Move: (x:55, y:238), Click: (x:250, y:290)","ScrollLength: 146px, ScrollSpeed: 27px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Chrome,Windows 10,Yes
40209,50892,24-02-2024 14:19,627.62,3024a469-4655-49ca-9467-c41fdb8150ad,68.99.218.136,Candiceton,"[0.24, 0.28, 0.17]","Move: (x:187, y:236), Click: (x:368, y:195)","ScrollLength: 166px, ScrollSpeed: 36px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Safari,iOS,Yes
23363,71100,21-01-2024 06:55,915.31,1cc86390-1c73-4b91-bd46-84149bf05847,56.147.230.235,Hallmouth,"[0.28, 0.17, 0.06]","Move: (x:83, y:228), Click: (x:297, y:335)","ScrollLength: 100px, ScrollSpeed: 18px/s",N/A,N/A,Landscape,Bill Payment,Electronics,Opera,Windows 10,Yes
54732,54207,28-02-2024 07:33,416.41,4780f98c-edb0-4533-9cdc-973fcd2a80c3,92.161.116.187,Youngport,"[0.17, 0.21, 0.13]","Move: (x:192, y:300), Click: (x:290, y:195)","ScrollLength: 302px, ScrollSpeed: 49px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Opera,Android,Yes
23467,94791,23-03-2024 11:46,422.18,247049d8-cb81-44b8-83da-f6a1208e226d,6.97.1.63,Mcintoshton,"[0.3, 0.21, 0.19]","Move: (x:192, y:203), Click: (x:128, y:265)","ScrollLength: 172px, ScrollSpeed: 15px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Safari,Linux,Yes
63718,10419,05-03-2024 14:14,258.06,f3dde39f-de0a-4570-bb48-c126c8f51aa6,183.229.149.125,West Kendra,"[0.24, 0.18, 0.2]","Move: (x:109, y:163), Click: (x:386, y:330)","ScrollLength: 469px, ScrollSpeed: 40px/s",N/A,N/A,Portrait,Account Funding,Electronics,Firefox,Android,Yes
